"UTC","Depth..m.","BESTPOSA_Spalte12","BESTPOSA_Spalte13"
155142,5.54,"52.34288511","12.99562103"
155143,5.5,"52.34289192","12.99561543"
155144,5.48,"52.34289857","12.99560955"
155145,5.45,"52.34290501","12.99560357"
155146,5.44,"52.34291142","12.99559749"
155147,5.44,"52.34291798","12.99559161"
155148,5.38,"52.34292467","12.99558612"
155149,5.34,"52.34293152","12.99558088"
155150,5.32,"52.34293845","12.99557563"
155151,5.3,"52.34294526","12.99557035"
155152,5.27,"52.34295191","12.99556484"
155153,5.25,"52.34295854","12.99555909"
155154,5.21,"52.34296512","12.99555322"
155155,5.21,"52.34297168","12.99554736"
155156,5.18,"52.34297838","12.99554168"
155157,5.15,"52.34298517","12.99553577"
155158,5.12,"52.34299181","12.99552981"
155159,5.1,"52.34299835","12.99552382"
155200,5.06,"52.34300494","12.99551783"
155201,5.04,"52.34301156","12.99551176"
155202,5.03,"52.34301826","12.99550576"
155203,5,"52.34302504","12.99549982"
155204,4.97,"52.34303158","12.99549417"
155205,4.94,"52.34303817","12.99548839"
155206,4.92,"52.34304471","12.99548279"
155207,4.88,"52.34305100","12.99547759"
155208,4.86,"52.34305713","12.99547258"
155209,4.84,"52.34306315","12.99546776"
155210,4.81,"52.34306898","12.99546304"
155211,4.79,"52.34307471","12.99545829"
155212,4.77,"52.34308016","12.99545371"
155213,4.75,"52.34308553","12.99544918"
155214,4.72,"52.34309082","12.99544444"
155215,4.69,"52.34309601","12.99543960"
155216,4.68,"52.34310103","12.99543492"
155217,4.66,"52.34310590","12.99543016"
155218,4.63,"52.34311069","12.99542528"
155219,4.61,"52.34311542","12.99542051"
155220,4.58,"52.34312001","12.99541605"
155221,4.56,"52.34312456","12.99541176"
155222,4.53,"52.34312912","12.99540737"
155223,4.5,"52.34313366","12.99540293"
155224,4.48,"52.34313807","12.99539847"
155225,4.45,"52.34314228","12.99539382"
155226,4.43,"52.34314642","12.99538912"
155227,4.4,"52.34315047","12.99538429"
155228,4.37,"52.34315446","12.99537942"
155229,4.34,"52.34315844","12.99537450"
155230,4.31,"52.34316232","12.99536970"
155231,4.29,"52.34316617","12.99536483"
155232,4.26,"52.34317012","12.99536001"
155233,4.23,"52.34317398","12.99535514"
155234,4.19,"52.34317783","12.99535036"
155235,4.17,"52.34318175","12.99534545"
155236,4.13,"52.34318549","12.99534091"
155237,4.1,"52.34318914","12.99533641"
155238,4.07,"52.34319267","12.99533202"
155239,4.04,"52.34319612","12.99532775"
155240,4.01,"52.34319957","12.99532336"
155241,3.97,"52.34320296","12.99531869"
155242,3.94,"52.34320621","12.99531384"
155243,3.91,"52.34320936","12.99530881"
155244,3.88,"52.34321232","12.99530381"
155245,3.84,"52.34321519","12.99529870"
155246,3.8,"52.34321794","12.99529363"
155247,3.75,"52.34322051","12.99528854"
155248,3.7,"52.34322300","12.99528322"
155249,3.65,"52.34322531","12.99527775"
155250,3.6,"52.34322752","12.99527205"
155251,3.54,"52.34322957","12.99526636"
155252,3.48,"52.34323164","12.99526053"
155253,3.41,"52.34323355","12.99525500"
155254,3.34,"52.34323554","12.99524952"
155255,3.27,"52.34323746","12.99524387"
155256,3.2,"52.34323920","12.99523836"
155257,3.13,"52.34324102","12.99523279"
155258,3.06,"52.34324295","12.99522685"
155259,2.99,"52.34324486","12.99522080"
155300,2.92,"52.34324649","12.99521525"
155301,2.84,"52.34324830","12.99520940"
155302,2.76,"52.34324986","12.99520329"
155303,2.65,"52.34325140","12.99519695"
155304,2.53,"52.34325287","12.99519052"
155305,2.42,"52.34325412","12.99518446"
155306,2.32,"52.34325518","12.99517877"
155307,2.2,"52.34325682","12.99517278"
155308,2.09,"52.34325801","12.99516675"
155308,2.02,"52.34325801","12.99516675"
155308,1.95,"52.34325801","12.99516675"
155308,1.91,"52.34325801","12.99516675"
155312,1.86,"52.34326154","12.99514511"
155313,1.82,"52.34326217","12.99513989"
155314,1.81,"52.34326288","12.99513457"
155315,1.77,"52.34326340","12.99512958"
155316,1.74,"52.34326416","12.99512502"
155317,1.73,"52.34326472","12.99512105"
155318,1.71,"52.34326542","12.99511773"
155319,1.69,"52.34326625","12.99511464"
155320,1.68,"52.34326693","12.99511205"
155321,1.66,"52.34326785","12.99510969"
155322,1.65,"52.34326897","12.99510723"
155323,1.64,"52.34326980","12.99510552"
155324,1.63,"52.34327059","12.99510387"
155325,1.62,"52.34327140","12.99510237"
155326,1.6,"52.34327229","12.99510092"
155327,1.59,"52.34327312","12.99509951"
155328,1.58,"52.34327379","12.99509854"
155329,1.57,"52.34327450","12.99509757"
155330,1.57,"52.34327524","12.99509666"
155331,1.56,"52.34327611","12.99509569"
155332,1.54,"52.34327697","12.99509505"
155333,1.54,"52.34327769","12.99509454"
155334,1.53,"52.34327857","12.99509408"
155335,1.52,"52.34327942","12.99509373"
155336,1.51,"52.34328026","12.99509348"
155337,1.51,"52.34328120","12.99509308"
155338,1.5,"52.34328202","12.99509284"
155339,1.5,"52.34328298","12.99509260"
155340,1.5,"52.34328397","12.99509248"
155341,1.51,"52.34328516","12.99509227"
155342,1.5,"52.34328615","12.99509232"
155343,1.49,"52.34328709","12.99509247"
155344,1.49,"52.34328824","12.99509271"
155345,1.48,"52.34328948","12.99509282"
155346,1.48,"52.34329054","12.99509301"
155347,1.48,"52.34329166","12.99509321"
155348,1.47,"52.34329276","12.99509362"
155349,1.47,"52.34329376","12.99509393"
155350,1.46,"52.34329496","12.99509410"
155351,1.45,"52.34329605","12.99509434"
155352,1.43,"52.34329715","12.99509460"
155353,1.43,"52.34329822","12.99509483"
155354,1.43,"52.34329929","12.99509509"
155355,1.42,"52.34330033","12.99509534"
155356,1.41,"52.34330131","12.99509559"
155357,1.4,"52.34330229","12.99509578"
155358,1.39,"52.34330342","12.99509595"
155359,1.39,"52.34330439","12.99509613"
155400,1.38,"52.34330537","12.99509634"
155401,1.37,"52.34330613","12.99509621"
155402,1.37,"52.34330678","12.99509589"
155403,1.36,"52.34330733","12.99509554"
155404,1.35,"52.34330771","12.99509512"
155405,1.34,"52.34330800","12.99509444"
155406,1.33,"52.34330817","12.99509362"
155407,1.33,"52.34330812","12.99509292"
155408,1.33,"52.34330793","12.99509181"
155409,1.33,"52.34330765","12.99509037"
155410,1.32,"52.34330735","12.99508884"
155411,1.31,"52.34330697","12.99508746"
155412,1.29,"52.34330661","12.99508611"
155413,1.29,"52.34330635","12.99508471"
155414,1.29,"52.34330607","12.99508333"
155415,1.29,"52.34330570","12.99508221"
155416,1.29,"52.34330550","12.99508095"
155417,1.28,"52.34330532","12.99507962"
155418,1.27,"52.34330503","12.99507867"
155419,1.28,"52.34330482","12.99507768"
155420,1.28,"52.34330468","12.99507665"
155421,1.28,"52.34330454","12.99507563"
155422,1.27,"52.34330448","12.99507480"
155423,1.27,"52.34330439","12.99507396"
155424,1.27,"52.34330435","12.99507327"
155425,1.26,"52.34330427","12.99507253"
155426,1.26,"52.34330421","12.99507173"
155427,1.25,"52.34330421","12.99507106"
155428,1.25,"52.34330427","12.99507052"
155429,1.23,"52.34330436","12.99506987"
155430,1.23,"52.34330442","12.99506925"
155431,1.22,"52.34330455","12.99506875"
155432,1.21,"52.34330472","12.99506824"
155433,1.2,"52.34330486","12.99506768"
155434,1.2,"52.34330499","12.99506711"
155435,1.18,"52.34330517","12.99506665"
155436,1.18,"52.34330537","12.99506625"
155437,1.17,"52.34330560","12.99506590"
